date,hour,rides
2022-06-05,21,963
2022-06-05,22,801
2022-06-05,23,610
2022-06-06,0,415
2022-06-06,1,209
2022-06-06,2,106
2022-06-06,3,88
2022-06-06,4,150
2022-06-06,5,314
2022-06-06,6,528
2022-06-06,7,740
2022-06-06,8,972
2022-06-06,9,1229
2022-06-06,10,1390
2022-06-06,11,1360
2022-06-06,12,1496
2022-06-06,13,1466
2022-06-06,14,1490
2022-06-06,15,1415
2022-06-06,16,1377
2022-06-06,17,1435
2022-06-06,18,1385
2022-06-06,19,1123
2022-06-06,20,974
2022-06-06,21,798
2022-06-06,22,648
2022-06-06,23,462
2022-06-07,0,352
2022-06-07,1,257
2022-06-07,2,138
2022-06-07,3,87
2022-06-07,4,149
2022-06-07,5,285
2022-06-07,6,511
2022-06-07,7,761
2022-06-07,8,939
2022-06-07,9,1139
2022-06-07,10,1319
2022-06-07,11,1434
2022-06-07,12,1631
2022-06-07,13,1524
2022-06-07,14,1480
2022-06-07,15,1428
2022-06-07,16,1490
2022-06-07,17,1560
2022-06-07,18,1480
2022-06-07,19,1271
2022-06-07,20,1050
2022-06-07,21,910
2022-06-07,22,733
2022-06-07,23,500
2022-06-08,0,357
2022-06-08,1,168
2022-06-08,2,84
2022-06-08,3,62
2022-06-08,4,104
2022-06-08,5,213
2022-06-08,6,388
2022-06-08,7,735
2022-06-08,8,1146
2022-06-08,9,1224
2022-06-08,10,1230
2022-06-08,11,1265
2022-06-08,12,1364
2022-06-08,13,1573
2022-06-08,14,1627
2022-06-08,15,1575
2022-06-08,16,1413
2022-06-08,17,1533
2022-06-08,18,1430
2022-06-08,19,1200
2022-06-08,20,982
2022-06-08,21,908
2022-06-08,22,658
2022-06-08,23,508
2022-06-09,0,362
2022-06-09,1,202
2022-06-09,2,105
2022-06-09,3,82
2022-06-09,4,101
2022-06-09,5,224
2022-06-09,6,414
2022-06-09,7,687
2022-06-09,8,1026
2022-06-09,9,1123
2022-06-09,10,1220
2022-06-09,11,1271
2022-06-09,12,1404
2022-06-09,13,1450
2022-06-09,14,1472
2022-06-09,15,1462
2022-06-09,16,1338
2022-06-09,17,1395
2022-06-09,18,1405
2022-06-09,19,1378
2022-06-09,20,1089
2022-06-09,21,1003
2022-06-09,22,724
2022-06-09,23,573
2022-06-10,0,480
2022-06-10,1,342
2022-06-10,2,183
2022-06-10,3,123
2022-06-10,4,147
2022-06-10,5,266
2022-06-10,6,404
2022-06-10,7,645
2022-06-10,8,882
2022-06-10,9,1026
2022-06-10,10,1125
2022-06-10,11,1266
2022-06-10,12,1281
2022-06-10,13,1399
2022-06-10,14,1468
2022-06-10,15,1391
2022-06-10,16,1384
2022-06-10,17,1554
2022-06-10,18,1508
2022-06-10,19,1322
2022-06-10,20,987
2022-06-10,21,852
2022-06-10,22,745
2022-06-10,23,731
2022-06-11,0,649
2022-06-11,1,474
2022-06-11,2,320
2022-06-11,3,229
2022-06-11,4,145
2022-06-11,5,155
2022-06-11,6,255
2022-06-11,7,296
2022-06-11,8,388
2022-06-11,9,604
2022-06-11,10,860
2022-06-11,11,994
2022-06-11,12,1075
2022-06-11,13,1122
2022-06-11,14,1195
2022-06-11,15,1199
2022-06-11,16,1198
2022-06-11,17,1295
2022-06-11,18,1244
2022-06-11,19,1187
2022-06-11,20,993
2022-06-11,21,918
2022-06-11,22,804
2022-06-11,23,768
2022-06-12,0,697
2022-06-12,1,505
2022-06-12,2,381
2022-06-12,3,277
2022-06-12,4,197
2022-06-12,5,240
2022-06-12,6,260
2022-06-12,7,358
2022-06-12,8,433
2022-06-12,9,703
2022-06-12,10,988
2022-06-12,11,1117
2022-06-12,12,1189
2022-06-12,13,1153
2022-06-12,14,1129
2022-06-12,15,1157
2022-06-12,16,1206
2022-06-12,17,1205
2022-06-12,18,1177
2022-06-12,19,1131
2022-06-12,20,877
2022-06-12,21,846
2022-06-12,22,651
2022-06-12,23,504
2022-06-13,0,395
2022-06-13,1,225
2022-06-13,2,127
2022-06-13,3,98
2022-06-13,4,89
2022-06-13,5,220
2022-06-13,6,411
2022-06-13,7,779
2022-06-13,8,1200
2022-06-13,9,1242
2022-06-13,10,1200
2022-06-13,11,1188
2022-06-13,12,1325
2022-06-13,13,1401
2022-06-13,14,1475
2022-06-13,15,1457
2022-06-13,16,1539
2022-06-13,17,1635
2022-06-13,18,1604
2022-06-13,19,1227
2022-06-13,20,942
2022-06-13,21,878
2022-06-13,22,828
2022-06-13,23,687
2022-06-14,0,528
2022-06-14,1,425
2022-06-14,2,201
2022-06-14,3,101
2022-06-14,4,107
2022-06-14,5,194
2022-06-14,6,372
2022-06-14,7,724
2022-06-14,8,1140
2022-06-14,9,1407
2022-06-14,10,1454
2022-06-14,11,1448
2022-06-14,12,1545
2022-06-14,13,1636
2022-06-14,14,1684
2022-06-14,15,1544
2022-06-14,16,1490
2022-06-14,17,1494
2022-06-14,18,1598
2022-06-14,19,1400
2022-06-14,20,1071
2022-06-14,21,968
2022-06-14,22,791
2022-06-14,23,573
2022-06-15,0,364
2022-06-15,1,202
2022-06-15,2,96
2022-06-15,3,78
2022-06-15,4,104
2022-06-15,5,237
2022-06-15,6,415
2022-06-15,7,707
2022-06-15,8,1047
2022-06-15,9,1333
2022-06-15,10,1351
2022-06-15,11,1396
2022-06-15,12,1466
2022-06-15,13,1569
2022-06-15,14,1515
2022-06-15,15,1442
2022-06-15,16,1428
2022-06-15,17,1458
2022-06-15,18,1428
2022-06-15,19,1359
2022-06-15,20,1061
2022-06-15,21,1052
2022-06-15,22,823
2022-06-15,23,629
2022-06-16,0,447
2022-06-16,1,252
2022-06-16,2,123
2022-06-16,3,78
2022-06-16,4,101
2022-06-16,5,222
2022-06-16,6,418
2022-06-16,7,731
2022-06-16,8,1087
2022-06-16,9,1132
2022-06-16,10,1139
2022-06-16,11,1271
2022-06-16,12,1439
2022-06-16,13,1415
2022-06-16,14,1403
2022-06-16,15,1355
2022-06-16,16,1425
2022-06-16,17,1431
2022-06-16,18,1456
2022-06-16,19,1444
2022-06-16,20,1183
2022-06-16,21,997
2022-06-16,22,813
2022-06-16,23,628
2022-06-17,0,515
2022-06-17,1,362
2022-06-17,2,234
2022-06-17,3,151
2022-06-17,4,134
2022-06-17,5,234
2022-06-17,6,406
2022-06-17,7,598
2022-06-17,8,832
2022-06-17,9,1003
2022-06-17,10,1121
2022-06-17,11,1247
2022-06-17,12,1290
2022-06-17,13,1219
2022-06-17,14,1242
2022-06-17,15,1356
2022-06-17,16,1365
2022-06-17,17,1440
2022-06-17,18,1566
2022-06-17,19,1511
2022-06-17,20,1260
2022-06-17,21,1016
2022-06-17,22,843
2022-06-17,23,719
2022-06-18,0,661
2022-06-18,1,477
2022-06-18,2,320
2022-06-18,3,227
2022-06-18,4,158
2022-06-18,5,147
2022-06-18,6,188
2022-06-18,7,287
2022-06-18,8,396
2022-06-18,9,650
2022-06-18,10,822
2022-06-18,11,930
2022-06-18,12,987
2022-06-18,13,978
2022-06-18,14,1069
2022-06-18,15,1056
2022-06-18,16,1104
2022-06-18,17,1143
2022-06-18,18,1141
2022-06-18,19,1209
2022-06-18,20,1012
2022-06-18,21,998
2022-06-18,22,892
2022-06-18,23,754
2022-06-19,0,601
2022-06-19,1,455
2022-06-19,2,343
2022-06-19,3,237
2022-06-19,4,196
2022-06-19,5,230
2022-06-19,6,249
2022-06-19,7,262
2022-06-19,8,398
2022-06-19,9,555
2022-06-19,10,801
2022-06-19,11,826
2022-06-19,12,857
2022-06-19,13,932
2022-06-19,14,1006
2022-06-19,15,1030
2022-06-19,16,1017
2022-06-19,17,1045
2022-06-19,18,1038
2022-06-19,19,1030
2022-06-19,20,855
2022-06-19,21,783
2022-06-19,22,581
2022-06-19,23,540
2022-06-20,0,384
2022-06-20,1,190
2022-06-20,2,157
2022-06-20,3,125
2022-06-20,4,147
2022-06-20,5,226
2022-06-20,6,329
2022-06-20,7,526
2022-06-20,8,716
2022-06-20,9,911
2022-06-20,10,982
2022-06-20,11,1135
2022-06-20,12,1283
2022-06-20,13,1284
2022-06-20,14,1344
2022-06-20,15,1313
2022-06-20,16,1276
2022-06-20,17,1316
2022-06-20,18,1259
2022-06-20,19,1088
2022-06-20,20,849
2022-06-20,21,728
2022-06-20,22,516
2022-06-20,23,396
2022-06-21,0,325
2022-06-21,1,161
2022-06-21,2,78
2022-06-21,3,56
2022-06-21,4,67
2022-06-21,5,167
2022-06-21,6,335
2022-06-21,7,698
2022-06-21,8,1143
2022-06-21,9,1225
2022-06-21,10,1246
2022-06-21,11,1236
2022-06-21,12,1258
2022-06-21,13,1322
2022-06-21,14,1411
2022-06-21,15,1409
2022-06-21,16,1582
2022-06-21,17,1719
2022-06-21,18,1635
2022-06-21,19,1333
2022-06-21,20,1001
2022-06-21,21,890
2022-06-21,22,695
2022-06-21,23,503
2022-06-22,0,333
2022-06-22,1,144
2022-06-22,2,90
2022-06-22,3,61
2022-06-22,4,85
2022-06-22,5,180
2022-06-22,6,364
2022-06-22,7,775
2022-06-22,8,1162
2022-06-22,9,1361
2022-06-22,10,1302
2022-06-22,11,1344
2022-06-22,12,1528
2022-06-22,13,1504
2022-06-22,14,1504
2022-06-22,15,1523
2022-06-22,16,1641
2022-06-22,17,1700
2022-06-22,18,1570
2022-06-22,19,1418
2022-06-22,20,1065
2022-06-22,21,910
2022-06-22,22,762
2022-06-22,23,612
2022-06-23,0,446
2022-06-23,1,301
2022-06-23,2,135
2022-06-23,3,89
2022-06-23,4,109
2022-06-23,5,216
2022-06-23,6,427
2022-06-23,7,752
2022-06-23,8,1036
2022-06-23,9,1178
2022-06-23,10,1224
2022-06-23,11,1363
2022-06-23,12,1491
2022-06-23,13,1542
2022-06-23,14,1547
2022-06-23,15,1519
2022-06-23,16,1608
2022-06-23,17,1696
2022-06-23,18,1693
2022-06-23,19,1467
2022-06-23,20,1263
2022-06-23,21,1061
2022-06-23,22,987
2022-06-23,23,754
2022-06-24,0,526
2022-06-24,1,304
2022-06-24,2,129
2022-06-24,3,108
2022-06-24,4,127
2022-06-24,5,234
2022-06-24,6,380
2022-06-24,7,661
2022-06-24,8,940
2022-06-24,9,1057
2022-06-24,10,1163
2022-06-24,11,1263
2022-06-24,12,1481
2022-06-24,13,1376
2022-06-24,14,1472
2022-06-24,15,1458
2022-06-24,16,1460
2022-06-24,17,1376
2022-06-24,18,1394
2022-06-24,19,1394
2022-06-24,20,1030
2022-06-24,21,1001
2022-06-24,22,967
2022-06-24,23,818
2022-06-25,0,678
2022-06-25,1,518
2022-06-25,2,292
2022-06-25,3,188
2022-06-25,4,151
2022-06-25,5,177
2022-06-25,6,206
2022-06-25,7,311
2022-06-25,8,508
2022-06-25,9,635
2022-06-25,10,954
2022-06-25,11,994
2022-06-25,12,1049
2022-06-25,13,1096
2022-06-25,14,1072
2022-06-25,15,1066
2022-06-25,16,1207
2022-06-25,17,1210
2022-06-25,18,1118
2022-06-25,19,960
2022-06-25,20,800
2022-06-25,21,801
2022-06-25,22,748
2022-06-25,23,722
2022-06-26,0,681
2022-06-26,1,520
2022-06-26,2,360
2022-06-26,3,231
2022-06-26,4,226
2022-06-26,5,254
2022-06-26,6,323
2022-06-26,7,344
2022-06-26,8,414
2022-06-26,9,592
2022-06-26,10,817
2022-06-26,11,916
2022-06-26,12,987
2022-06-26,13,954
2022-06-26,14,988
2022-06-26,15,971
2022-06-26,16,1060
2022-06-26,17,1012
2022-06-26,18,1044
2022-06-26,19,1038
2022-06-26,20,908
2022-06-26,21,843
2022-06-26,22,663
2022-06-26,23,483
2022-06-27,0,446
2022-06-27,1,233
2022-06-27,2,141
2022-06-27,3,87
2022-06-27,4,129
2022-06-27,5,231
2022-06-27,6,424
2022-06-27,7,651
2022-06-27,8,935
2022-06-27,9,1044
2022-06-27,10,1048
2022-06-27,11,1083
2022-06-27,12,1213
2022-06-27,13,1228
2022-06-27,14,1243
2022-06-27,15,1201
2022-06-27,16,1235
2022-06-27,17,1348
2022-06-27,18,1161
2022-06-27,19,1030
2022-06-27,20,907
2022-06-27,21,770
2022-06-27,22,501
2022-06-27,23,387
2022-06-28,0,347
2022-06-28,1,197
2022-06-28,2,85
2022-06-28,3,57
2022-06-28,4,96
2022-06-28,5,150
2022-06-28,6,304
2022-06-28,7,685
2022-06-28,8,1048
2022-06-28,9,1166
2022-06-28,10,1078
2022-06-28,11,1078
2022-06-28,12,1235
2022-06-28,13,1255
2022-06-28,14,1307
2022-06-28,15,1273
2022-06-28,16,1365
2022-06-28,17,1448
2022-06-28,18,1451
2022-06-28,19,1267
2022-06-28,20,945
2022-06-28,21,932
2022-06-28,22,755
2022-06-28,23,527
2022-06-29,0,300
2022-06-29,1,172
2022-06-29,2,78
2022-06-29,3,71
2022-06-29,4,96
2022-06-29,5,189
2022-06-29,6,352
2022-06-29,7,648
2022-06-29,8,995
2022-06-29,9,1196
2022-06-29,10,1079
2022-06-29,11,1204
2022-06-29,12,1261
2022-06-29,13,1245
2022-06-29,14,1312
2022-06-29,15,1277
2022-06-29,16,1291
2022-06-29,17,1260
2022-06-29,18,1347
2022-06-29,19,1123
2022-06-29,20,1015
2022-06-29,21,919
2022-06-29,22,802
2022-06-29,23,598
2022-06-30,0,332
2022-06-30,1,192
2022-06-30,2,110
2022-06-30,3,67
2022-06-30,4,108
2022-06-30,5,202
2022-06-30,6,348
2022-06-30,7,668
2022-06-30,8,1001
2022-06-30,9,1019
2022-06-30,10,1043
2022-06-30,11,1095
2022-06-30,12,1281
2022-06-30,13,1267
2022-06-30,14,1342
2022-06-30,15,1318
2022-06-30,16,1405
2022-06-30,17,1438
2022-06-30,18,1383
2022-06-30,19,1351
2022-06-30,20,1051
2022-06-30,21,903
2022-06-30,22,779
2022-06-30,23,675
2022-07-01,0,424
2022-07-01,1,251
2022-07-01,2,139
2022-07-01,3,106
2022-07-01,4,108
2022-07-01,5,196
2022-07-01,6,338
2022-07-01,7,516
2022-07-01,8,763
2022-07-01,9,924
2022-07-01,10,1038
2022-07-01,11,1200
2022-07-01,12,1221
2022-07-01,13,1221
2022-07-01,14,1207
2022-07-01,15,1216
2022-07-01,16,1211
2022-07-01,17,1226
2022-07-01,18,1160
2022-07-01,19,1002
2022-07-01,20,903
2022-07-01,21,860
2022-07-01,22,763
2022-07-01,23,720
2022-07-02,0,541
2022-07-02,1,418
2022-07-02,2,266
2022-07-02,3,170
2022-07-02,4,131
2022-07-02,5,127
2022-07-02,6,214
2022-07-02,7,236
2022-07-02,8,384
2022-07-02,9,495
2022-07-02,10,662
2022-07-02,11,775
2022-07-02,12,864
2022-07-02,13,911
2022-07-02,14,982
2022-07-02,15,982
2022-07-02,16,1029
2022-07-02,17,993
2022-07-02,18,943
2022-07-02,19,849
2022-07-02,20,745
2022-07-02,21,693
2022-07-02,22,679
2022-07-02,23,621
2022-07-03,0,565
2022-07-03,1,355
2022-07-03,2,245
2022-07-03,3,180
2022-07-03,4,139
2022-07-03,5,143
2022-07-03,6,150
2022-07-03,7,230
2022-07-03,8,312
2022-07-03,9,452
2022-07-03,10,532
2022-07-03,11,638
2022-07-03,12,768
2022-07-03,13,743
2022-07-03,14,668
2022-07-03,15,822
2022-07-03,16,764
2022-07-03,17,824
2022-07-03,18,802
2022-07-03,19,785
2022-07-03,20,699
2022-07-03,21,578
2022-07-03,22,551
2022-07-03,23,457
2022-07-04,0,386
2022-07-04,1,273
2022-07-04,2,185
2022-07-04,3,137
2022-07-04,4,135
2022-07-04,5,145
2022-07-04,6,187
2022-07-04,7,195
2022-07-04,8,249
2022-07-04,9,341
2022-07-04,10,490
2022-07-04,11,593
2022-07-04,12,681
2022-07-04,13,701
2022-07-04,14,776
2022-07-04,15,777
2022-07-04,16,705
2022-07-04,17,860
2022-07-04,18,831
2022-07-04,19,745
2022-07-04,20,738
2022-07-04,21,677
2022-07-04,22,561
2022-07-04,23,367
2022-07-05,0,261
2022-07-05,1,122
2022-07-05,2,70
2022-07-05,3,109
2022-07-05,4,140
2022-07-05,5,198
2022-07-05,6,314
2022-07-05,7,531
2022-07-05,8,873
2022-07-05,9,908
2022-07-05,10,918
2022-07-05,11,950
2022-07-05,12,1041
2022-07-05,13,1038
2022-07-05,14,1054
2022-07-05,15,1103
2022-07-05,16,1078
2022-07-05,17,1100
2022-07-05,18,1009
2022-07-05,19,901
2022-07-05,20,737
2022-07-05,21,543
2022-07-05,22,458
2022-07-05,23,408
2022-07-06,0,326
2022-07-06,1,161
2022-07-06,2,95
2022-07-06,3,79
2022-07-06,4,72
2022-07-06,5,152
2022-07-06,6,302
2022-07-06,7,580
2022-07-06,8,906
2022-07-06,9,1018
2022-07-06,10,949
2022-07-06,11,972
2022-07-06,12,1005
2022-07-06,13,1066
2022-07-06,14,1067
2022-07-06,15,1081
2022-07-06,16,1185
2022-07-06,17,1119
2022-07-06,18,1074
2022-07-06,19,964
2022-07-06,20,771
2022-07-06,21,642
2022-07-06,22,477
2022-07-06,23,343
2022-07-07,0,249
2022-07-07,1,136
2022-07-07,2,84
2022-07-07,3,74
2022-07-07,4,113
2022-07-07,5,179
2022-07-07,6,360
2022-07-07,7,619
2022-07-07,8,869
2022-07-07,9,974
2022-07-07,10,1017
2022-07-07,11,1045
2022-07-07,12,1125
2022-07-07,13,1091
2022-07-07,14,1186
2022-07-07,15,1225
2022-07-07,16,1265
2022-07-07,17,1427
2022-07-07,18,1268
2022-07-07,19,1071
2022-07-07,20,817
2022-07-07,21,694
2022-07-07,22,571
2022-07-07,23,463
2022-07-08,0,310
2022-07-08,1,197
2022-07-08,2,92
2022-07-08,3,90
2022-07-08,4,81
2022-07-08,5,146
2022-07-08,6,268
2022-07-08,7,460
2022-07-08,8,732
2022-07-08,9,880
2022-07-08,10,952
2022-07-08,11,1004
2022-07-08,12,1033
2022-07-08,13,1080
2022-07-08,14,1217
2022-07-08,15,1258
2022-07-08,16,1269
2022-07-08,17,1357
2022-07-08,18,1257
2022-07-08,19,1064
2022-07-08,20,896
2022-07-08,21,793
2022-07-08,22,742
2022-07-08,23,670
2022-07-09,0,560
2022-07-09,1,473
2022-07-09,2,282
2022-07-09,3,180
2022-07-09,4,123
2022-07-09,5,134
2022-07-09,6,170
2022-07-09,7,253
2022-07-09,8,346
2022-07-09,9,514
2022-07-09,10,677
2022-07-09,11,736
2022-07-09,12,828
2022-07-09,13,930
2022-07-09,14,965
2022-07-09,15,938
2022-07-09,16,996
2022-07-09,17,1078
2022-07-09,18,1016
2022-07-09,19,1001
2022-07-09,20,834
2022-07-09,21,785
2022-07-09,22,680
2022-07-09,23,631
2022-07-10,0,582
2022-07-10,1,506
2022-07-10,2,338
2022-07-10,3,222
2022-07-10,4,201
2022-07-10,5,216
2022-07-10,6,267
2022-07-10,7,277
2022-07-10,8,382
2022-07-10,9,568
2022-07-10,10,787
2022-07-10,11,794
2022-07-10,12,948
2022-07-10,13,959
2022-07-10,14,980
2022-07-10,15,996
2022-07-10,16,1036
2022-07-10,17,1043
2022-07-10,18,980
2022-07-10,19,927
2022-07-10,20,976
2022-07-10,21,702
2022-07-10,22,534
2022-07-10,23,429
2022-07-11,0,325
2022-07-11,1,173
2022-07-11,2,91
2022-07-11,3,71
2022-07-11,4,122
2022-07-11,5,213
2022-07-11,6,372
2022-07-11,7,731
2022-07-11,8,1063
2022-07-11,9,1216
2022-07-11,10,1129
2022-07-11,11,1117
2022-07-11,12,1175
2022-07-11,13,1281
2022-07-11,14,1337
2022-07-11,15,1263
2022-07-11,16,1394
2022-07-11,17,1502
2022-07-11,18,1367
2022-07-11,19,1095
2022-07-11,20,916
2022-07-11,21,905
2022-07-11,22,677
2022-07-11,23,489
2022-07-12,0,320
2022-07-12,1,163
2022-07-12,2,78
2022-07-12,3,72
2022-07-12,4,89
2022-07-12,5,149
2022-07-12,6,359
2022-07-12,7,722
2022-07-12,8,1114
2022-07-12,9,1264
2022-07-12,10,1191
2022-07-12,11,1213
2022-07-12,12,1336
2022-07-12,13,1340
2022-07-12,14,1399
2022-07-12,15,1362
2022-07-12,16,1489
2022-07-12,17,1491
2022-07-12,18,1451
2022-07-12,19,1268
2022-07-12,20,933
2022-07-12,21,829
2022-07-12,22,664
2022-07-12,23,504
2022-07-13,0,348
2022-07-13,1,166
2022-07-13,2,87
2022-07-13,3,78
2022-07-13,4,104
2022-07-13,5,216
2022-07-13,6,371
2022-07-13,7,780
2022-07-13,8,1086
2022-07-13,9,1204
2022-07-13,10,1164
2022-07-13,11,1188
2022-07-13,12,1321
2022-07-13,13,1347
2022-07-13,14,1378
2022-07-13,15,1422
2022-07-13,16,1385
2022-07-13,17,1528
2022-07-13,18,1418
2022-07-13,19,1157
2022-07-13,20,1003
2022-07-13,21,954
2022-07-13,22,839
2022-07-13,23,480
2022-07-14,0,342
2022-07-14,1,193
2022-07-14,2,83
2022-07-14,3,97
2022-07-14,4,114
2022-07-14,5,210
2022-07-14,6,367
2022-07-14,7,679
2022-07-14,8,1008
2022-07-14,9,1159
2022-07-14,10,1042
2022-07-14,11,1182
2022-07-14,12,1330
2022-07-14,13,1372
2022-07-14,14,1426
2022-07-14,15,1463
2022-07-14,16,1525
2022-07-14,17,1595
2022-07-14,18,1541
2022-07-14,19,1454
2022-07-14,20,1161
2022-07-14,21,1045
2022-07-14,22,874
2022-07-14,23,694
2022-07-15,0,427
2022-07-15,1,274
2022-07-15,2,173
2022-07-15,3,122
2022-07-15,4,124
2022-07-15,5,203
2022-07-15,6,396
2022-07-15,7,650
2022-07-15,8,957
2022-07-15,9,1046
2022-07-15,10,1117
2022-07-15,11,1384
2022-07-15,12,1509
2022-07-15,13,1320
2022-07-15,14,1276
2022-07-15,15,1323
2022-07-15,16,1503
2022-07-15,17,1577
2022-07-15,18,1596
2022-07-15,19,1489
2022-07-15,20,992
2022-07-15,21,861
2022-07-15,22,764
2022-07-15,23,597
2022-07-16,0,525
2022-07-16,1,429
2022-07-16,2,315
2022-07-16,3,169
2022-07-16,4,120
2022-07-16,5,113
2022-07-16,6,165
2022-07-16,7,244
2022-07-16,8,384
2022-07-16,9,543
2022-07-16,10,733
2022-07-16,11,897
2022-07-16,12,1030
2022-07-16,13,1009
2022-07-16,14,1006
2022-07-16,15,1053
2022-07-16,16,1099
2022-07-16,17,1233
2022-07-16,18,1221
2022-07-16,19,1140
2022-07-16,20,943
2022-07-16,21,843
2022-07-16,22,818
2022-07-16,23,713
2022-07-17,0,682
2022-07-17,1,485
2022-07-17,2,397
2022-07-17,3,237
2022-07-17,4,210
2022-07-17,5,243
2022-07-17,6,275
2022-07-17,7,275
2022-07-17,8,353
2022-07-17,9,547
2022-07-17,10,733
2022-07-17,11,859
2022-07-17,12,933
2022-07-17,13,955
2022-07-17,14,951
2022-07-17,15,930
2022-07-17,16,911
2022-07-17,17,942
2022-07-17,18,875
2022-07-17,19,848
2022-07-17,20,793
2022-07-17,21,719
2022-07-17,22,559
2022-07-17,23,528
2022-07-18,0,395
2022-07-18,1,190
2022-07-18,2,91
2022-07-18,3,91
2022-07-18,4,122
2022-07-18,5,204
2022-07-18,6,351
2022-07-18,7,650
2022-07-18,8,887
2022-07-18,9,1004
2022-07-18,10,1035
2022-07-18,11,1077
2022-07-18,12,1220
2022-07-18,13,1256
2022-07-18,14,1221
2022-07-18,15,1260
2022-07-18,16,1290
2022-07-18,17,1394
2022-07-18,18,1254
2022-07-18,19,1069
2022-07-18,20,878
2022-07-18,21,804
2022-07-18,22,498
2022-07-18,23,396
2022-07-19,0,308
2022-07-19,1,205
2022-07-19,2,100
2022-07-19,3,77
2022-07-19,4,85
2022-07-19,5,172
2022-07-19,6,307
2022-07-19,7,710
2022-07-19,8,1162
2022-07-19,9,1163
2022-07-19,10,1202
2022-07-19,11,1140
2022-07-19,12,1259
2022-07-19,13,1310
2022-07-19,14,1271
2022-07-19,15,1338
2022-07-19,16,1483
2022-07-19,17,1506
2022-07-19,18,1450
2022-07-19,19,1239
2022-07-19,20,936
2022-07-19,21,749
2022-07-19,22,578
2022-07-19,23,408
2022-07-20,0,246
2022-07-20,1,174
2022-07-20,2,83
2022-07-20,3,65
2022-07-20,4,86
2022-07-20,5,177
2022-07-20,6,375
2022-07-20,7,729
2022-07-20,8,1131
2022-07-20,9,1215
2022-07-20,10,1178
2022-07-20,11,1247
2022-07-20,12,1341
2022-07-20,13,1415
2022-07-20,14,1416
2022-07-20,15,1479
2022-07-20,16,1533
2022-07-20,17,1608
2022-07-20,18,1582
2022-07-20,19,1288
2022-07-20,20,1121
2022-07-20,21,883
2022-07-20,22,682
2022-07-20,23,512
2022-07-21,0,336
2022-07-21,1,191
2022-07-21,2,91
2022-07-21,3,68
2022-07-21,4,113
2022-07-21,5,205
2022-07-21,6,375
2022-07-21,7,702
2022-07-21,8,997
2022-07-21,9,1168
2022-07-21,10,1100
2022-07-21,11,1216
2022-07-21,12,1317
2022-07-21,13,1418
2022-07-21,14,1406
2022-07-21,15,1221
2022-07-21,16,1397
2022-07-21,17,1447
2022-07-21,18,1360
2022-07-21,19,1301
2022-07-21,20,1074
2022-07-21,21,1074
2022-07-21,22,954
2022-07-21,23,669
2022-07-22,0,365
2022-07-22,1,228
2022-07-22,2,130
2022-07-22,3,99
2022-07-22,4,110
2022-07-22,5,229
2022-07-22,6,387
2022-07-22,7,606
2022-07-22,8,818
2022-07-22,9,966
2022-07-22,10,1028
2022-07-22,11,1010
2022-07-22,12,1131
2022-07-22,13,1198
2022-07-22,14,1243
2022-07-22,15,1372
2022-07-22,16,1462
2022-07-22,17,1586
2022-07-22,18,1531
2022-07-22,19,1370
2022-07-22,20,1040
2022-07-22,21,833
2022-07-22,22,693
2022-07-22,23,677
2022-07-23,0,568
2022-07-23,1,466
2022-07-23,2,253
2022-07-23,3,183
2022-07-23,4,125
2022-07-23,5,124
2022-07-23,6,193
2022-07-23,7,220
2022-07-23,8,357
2022-07-23,9,489
2022-07-23,10,680
2022-07-23,11,846
2022-07-23,12,899
2022-07-23,13,895
2022-07-23,14,1000
2022-07-23,15,1091
2022-07-23,16,1214
2022-07-23,17,1120
2022-07-23,18,1181
2022-07-23,19,1003
2022-07-23,20,852
2022-07-23,21,904
2022-07-23,22,887
2022-07-23,23,790
2022-07-24,0,679
2022-07-24,1,468
2022-07-24,2,393
2022-07-24,3,235
2022-07-24,4,200
2022-07-24,5,216
2022-07-24,6,241
2022-07-24,7,271
2022-07-24,8,359
2022-07-24,9,475
2022-07-24,10,603
2022-07-24,11,834
2022-07-24,12,971
2022-07-24,13,967
2022-07-24,14,900
2022-07-24,15,941
2022-07-24,16,915
2022-07-24,17,1055
2022-07-24,18,1050
2022-07-24,19,1010
2022-07-24,20,838
2022-07-24,21,722
2022-07-24,22,650
2022-07-24,23,577
2022-07-25,0,510
2022-07-25,1,309
2022-07-25,2,134
2022-07-25,3,93
2022-07-25,4,118
2022-07-25,5,192
2022-07-25,6,370
2022-07-25,7,628
2022-07-25,8,975
2022-07-25,9,1109
2022-07-25,10,1129
2022-07-25,11,1114
2022-07-25,12,1271
2022-07-25,13,1343
2022-07-25,14,1299
2022-07-25,15,1361
2022-07-25,16,1384
2022-07-25,17,1501
2022-07-25,18,1381
2022-07-25,19,1074
2022-07-25,20,865
2022-07-25,21,828
2022-07-25,22,671
2022-07-25,23,486
2022-07-26,0,358
2022-07-26,1,240
2022-07-26,2,190
2022-07-26,3,86
2022-07-26,4,83
2022-07-26,5,190
2022-07-26,6,320
2022-07-26,7,699
2022-07-26,8,1187
2022-07-26,9,1224
2022-07-26,10,1137
2022-07-26,11,1223
2022-07-26,12,1244
2022-07-26,13,1253
2022-07-26,14,1306
2022-07-26,15,1345
2022-07-26,16,1388
2022-07-26,17,1486
2022-07-26,18,1470
2022-07-26,19,1322
2022-07-26,20,931
2022-07-26,21,750
2022-07-26,22,683
2022-07-26,23,509
